defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/MP_0000654	absent sex gland	http://purl.obolibrary.org/obo/UBERON_0003937	reproductive gland	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
http://purl.obolibrary.org/obo/MP_0004846	absent skeletal muscle	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0008437	absent somatotroph secretory granules	http://purl.obolibrary.org/obo/GO_0030141	secretory granule	http://purl.obolibrary.org/obo/CL_0000295	somatotropin secreting cell
http://purl.obolibrary.org/obo/MP_0004304	absent spiral limbus	http://purl.obolibrary.org/obo/UBERON_0002276	lamina of spiral limbus	http://purl.obolibrary.org/obo/UBERON_0001855	cochlear duct of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0004204	absent stapes	http://purl.obolibrary.org/obo/UBERON_0001687	stapes bone	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0000158	absent sternum	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	http://purl.obolibrary.org/obo/UBERON_0001443	chest
http://purl.obolibrary.org/obo/MP_0001014	absent superior cervical ganglion	http://purl.obolibrary.org/obo/UBERON_0001989	superior cervical ganglion	http://purl.obolibrary.org/obo/UBERON_0000013	sympathetic nervous system
http://purl.obolibrary.org/obo/MP_0000842	absent superior olivary complex	http://purl.obolibrary.org/obo/UBERON_0007247	nucleus of superior olivary complex	http://purl.obolibrary.org/obo/UBERON_0000988	pons
http://purl.obolibrary.org/obo/MP_0003165	absent superior semicircular canal	http://purl.obolibrary.org/obo/UBERON_0001841	anterior semicircular canal	http://purl.obolibrary.org/obo/UBERON_0007833	osseus semicircular canal
http://purl.obolibrary.org/obo/MP_0001234	absent suprabasal layer	http://purl.obolibrary.org/obo/UBERON_0010402	epidermis suprabasal layer	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
http://purl.obolibrary.org/obo/MP_0004443	absent supraoccipital bone	http://purl.obolibrary.org/obo/UBERON_0004747	supraoccipital bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0003456	absent tail	http://purl.obolibrary.org/obo/UBERON_0007812	post-anal tail	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0012063	absent tail bud	http://purl.obolibrary.org/obo/UBERON_0002533	post-anal tail bud	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0005110	absent talus	http://purl.obolibrary.org/obo/UBERON_0002395	talus	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone
http://purl.obolibrary.org/obo/MP_0006106	absent tectum	http://purl.obolibrary.org/obo/UBERON_0002314	midbrain tectum	http://purl.obolibrary.org/obo/UBERON_0001891	midbrain
http://purl.obolibrary.org/obo/MP_0030610	absent teeth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0006101	absent tegmentum	http://purl.obolibrary.org/obo/UBERON_0001943	midbrain tegmentum	http://purl.obolibrary.org/obo/UBERON_0001891	midbrain
http://purl.obolibrary.org/obo/MP_0004899	absent temporal bone squamous part	http://purl.obolibrary.org/obo/UBERON_0001695	squamous part of temporal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0004240	absent temporalis muscle	http://purl.obolibrary.org/obo/UBERON_0001598	temporalis muscle	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0012679	absent third ventricle	http://purl.obolibrary.org/obo/UBERON_0002286	third ventricle	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle
http://purl.obolibrary.org/obo/MP_0013741	absent thymus corticomedullary boundary	http://purl.obolibrary.org/obo/UBERON_0003988	thymus corticomedullary boundary	http://purl.obolibrary.org/obo/UBERON_0002125	thymus lobule
http://purl.obolibrary.org/obo/MP_0004660	absent thyroid follicular cells	http://purl.obolibrary.org/obo/CL_0000452	thyroid hormone secreting cell	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/MP_0005314	absent thyroid gland	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system
http://purl.obolibrary.org/obo/MP_0002728	absent tibia	http://purl.obolibrary.org/obo/UBERON_0000979	tibia	http://purl.obolibrary.org/obo/UBERON_0002103	hindlimb
http://purl.obolibrary.org/obo/MP_0004553	absent tracheal cartilage rings	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/MP_0001066	absent trigeminal nerve	http://purl.obolibrary.org/obo/UBERON_0001645	trigeminal nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0001064	absent trochlear nerve	http://purl.obolibrary.org/obo/UBERON_0001644	trochlear nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0006019	absent tympanic membrane	http://purl.obolibrary.org/obo/UBERON_0002364	tympanic membrane	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0003138	absent tympanic ring	http://purl.obolibrary.org/obo/UBERON_0002218	tympanic ring	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0004360	absent ulna	http://purl.obolibrary.org/obo/UBERON_0001424	ulna	http://purl.obolibrary.org/obo/UBERON_0002102	forelimb
http://purl.obolibrary.org/obo/MP_0004790	absent upper incisors	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor	http://purl.obolibrary.org/obo/UBERON_0000165	mouth
http://purl.obolibrary.org/obo/MP_0003722	absent ureter	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/UBERON_0005179	pelvic region element
http://purl.obolibrary.org/obo/MP_0000543	absent urinary bladder urothelium	http://purl.obolibrary.org/obo/UBERON_0004645	urinary bladder urothelium	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MP_0004571	absent vagus nerve	http://purl.obolibrary.org/obo/UBERON_0001759	vagus nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0004668	absent vertebral body	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column
http://purl.obolibrary.org/obo/MP_0000140	absent vertebral pedicles	http://purl.obolibrary.org/obo/UBERON_0001078	pedicle of vertebra	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra
http://purl.obolibrary.org/obo/MP_0004606	absent vertebral spinous process	http://purl.obolibrary.org/obo/UBERON_0001076	neural spine	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column
http://purl.obolibrary.org/obo/MP_0000139	absent vertebral transverse processes	http://purl.obolibrary.org/obo/UBERON_0001077	transverse process of vertebra	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column
http://purl.obolibrary.org/obo/MP_0004299	absent vestibular ganglion	http://purl.obolibrary.org/obo/UBERON_0002824	vestibular ganglion	http://purl.obolibrary.org/obo/UBERON_0002827	vestibulocochlear ganglion
http://purl.obolibrary.org/obo/MP_0004325	absent vestibular hair cells	http://purl.obolibrary.org/obo/CL_0000609	vestibular hair cell	http://purl.obolibrary.org/obo/UBERON_0001862	vestibular labyrinth
http://purl.obolibrary.org/obo/MP_0004719	absent vestibular nerve	http://purl.obolibrary.org/obo/UBERON_0003723	vestibular nerve	http://purl.obolibrary.org/obo/UBERON_0001648	vestibulocochlear nerve
http://purl.obolibrary.org/obo/MP_0004315	absent vestibular saccule	http://purl.obolibrary.org/obo/UBERON_0001854	saccule of membranous labyrinth	http://purl.obolibrary.org/obo/UBERON_0001862	vestibular labyrinth
http://purl.obolibrary.org/obo/MP_0004715	absent vestibulocochlear nerve	http://purl.obolibrary.org/obo/UBERON_0001648	vestibulocochlear nerve	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MP_0001284	absent vibrissae	http://purl.obolibrary.org/obo/UBERON_0011933	vibrissa unit	http://purl.obolibrary.org/obo/UBERON_0004089	midface
http://purl.obolibrary.org/obo/MP_0000099	absent vomer bone	http://purl.obolibrary.org/obo/UBERON_0002396	vomer	http://purl.obolibrary.org/obo/UBERON_0001706	nasal septum
http://purl.obolibrary.org/obo/MP_0004467	absent zygomatic bone	http://purl.obolibrary.org/obo/UBERON_0001683	jugal bone	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0003104	acrania	http://purl.obolibrary.org/obo/UBERON_0003128	cranium	http://purl.obolibrary.org/obo/UBERON_0001434	skeletal system
http://purl.obolibrary.org/obo/MP_0000705	athymia	http://purl.obolibrary.org/obo/UBERON_0002370	thymus	http://purl.obolibrary.org/obo/UBERON_0002405	immune system
http://purl.obolibrary.org/obo/MP_0005242	cryptophthalmos	http://purl.obolibrary.org/obo/UBERON_0001819	palpebral fissure	http://purl.obolibrary.org/obo/UBERON_0010409	ocular surface region
http://purl.obolibrary.org/obo/MP_0003246	loss of GABAergic neurons	http://purl.obolibrary.org/obo/CL_0000617	GABAergic neuron	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MP_0003242	loss of basal ganglia neurons	http://purl.obolibrary.org/obo/CL_0000540	neuron	http://purl.obolibrary.org/obo/UBERON_0010011	collection of basal ganglia
http://purl.obolibrary.org/obo/MP_0003241	loss of cortex neurons	http://purl.obolibrary.org/obo/CL_0000540	neuron	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
http://purl.obolibrary.org/obo/MP_0003244	loss of dopaminergic neurons	http://purl.obolibrary.org/obo/CL_0000700	dopaminergic neuron	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MP_0000425	loss of eyelid cilia	http://purl.obolibrary.org/obo/UBERON_0001702	eyelash	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/MP_0003248	loss of glutamate neurons	http://purl.obolibrary.org/obo/CL_0000679	glutamatergic neuron	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MP_0003240	loss of hippocampal neurons	http://purl.obolibrary.org/obo/CL_0000540	neuron	http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn
